,#_diseases,cluster_size,dataset_size,p,q1,z,local_file_num,exponent,beta,dataset_num
4568,16,4,13816,0.4834913576878092,0.3062847376287529,2.3642984508532594,9,2.305161688811059,0.25,51
4569,16,4,13816,0.4834913576878092,0.3062847376287529,2.3642984508532594,10,2.1880171064992733,0.25,51
4570,18,13,28904,0.4174335510603691,0.3381079365663785,2.800378551587106,1,2.3164216457887643,0.07692307692307693,51
4571,18,13,28904,0.4174335510603691,0.3381079365663785,2.800378551587106,2,1.1223957091228214,0.07692307692307693,51
4572,18,13,28904,0.4174335510603691,0.3381079365663785,2.800378551587106,3,0.8703350775304532,0.07692307692307693,51
4573,18,13,28904,0.4174335510603691,0.3381079365663785,2.800378551587106,4,2.289111515090503,0.07692307692307693,51
4574,18,13,28904,0.4174335510603691,0.3381079365663785,2.800378551587106,5,2.253658072529161,0.07692307692307693,51
4575,18,13,28904,0.4174335510603691,0.3381079365663785,2.800378551587106,6,2.341439221690017,0.07692307692307693,51
4576,18,13,28904,0.4174335510603691,0.3381079365663785,2.800378551587106,7,1.5510725945838235,0.07692307692307693,51
4577,18,13,28904,0.4174335510603691,0.3381079365663785,2.800378551587106,8,0.9842806848287241,0.07692307692307693,51
4578,18,13,28904,0.4174335510603691,0.3381079365663785,2.800378551587106,9,1.4370300231555546,0.07692307692307693,51
4579,18,13,28904,0.4174335510603691,0.3381079365663785,2.800378551587106,10,1.0935661603728941,0.07692307692307693,51
4580,20,10,22160,0.6406104907582992,0.4425663137229147,1.1366917790244448,1,1.346720219194417,0.1,51
4581,20,10,22160,0.6406104907582992,0.4425663137229147,1.1366917790244448,2,1.9887772624851752,0.1,51
4582,20,10,22160,0.6406104907582992,0.4425663137229147,1.1366917790244448,3,1.8573058312244213,0.1,51
4583,20,10,22160,0.6406104907582992,0.4425663137229147,1.1366917790244448,4,1.9571107487296835,0.1,51
4584,20,10,22160,0.6406104907582992,0.4425663137229147,1.1366917790244448,5,1.7204944490812364,0.1,51
4585,20,10,22160,0.6406104907582992,0.4425663137229147,1.1366917790244448,6,0.8587341504194289,0.1,51
4586,20,10,22160,0.6406104907582992,0.4425663137229147,1.1366917790244448,7,1.1888306389166432,0.1,51
4587,20,10,22160,0.6406104907582992,0.4425663137229147,1.1366917790244448,8,2.305876330826087,0.1,51
4588,20,10,22160,0.6406104907582992,0.4425663137229147,1.1366917790244448,9,1.1203358945995523,0.1,51
4589,20,10,22160,0.6406104907582992,0.4425663137229147,1.1366917790244448,10,0.9917611946863318,0.1,51
4590,4,1,44902,0.4308338612886275,0.3785632388173572,2.1904030446822182,1,1.2864728854754983,1.0,52
4591,4,1,44902,0.4308338612886275,0.3785632388173572,2.1904030446822182,2,0.9520667197940388,1.0,52
4592,4,1,44902,0.4308338612886275,0.3785632388173572,2.1904030446822182,3,1.249787649019178,1.0,52
4593,4,1,44902,0.4308338612886275,0.3785632388173572,2.1904030446822182,4,2.2202054628043344,1.0,52
4594,4,1,44902,0.4308338612886275,0.3785632388173572,2.1904030446822182,5,0.8333625459283821,1.0,52
4595,4,1,44902,0.4308338612886275,0.3785632388173572,2.1904030446822182,6,1.1039808644069922,1.0,52
4596,4,1,44902,0.4308338612886275,0.3785632388173572,2.1904030446822182,7,1.1362710140843169,1.0,52
4597,4,1,44902,0.4308338612886275,0.3785632388173572,2.1904030446822182,8,1.4332773328914867,1.0,52
4598,4,1,44902,0.4308338612886275,0.3785632388173572,2.1904030446822182,9,2.1275958690052352,1.0,52
4599,4,1,44902,0.4308338612886275,0.3785632388173572,2.1904030446822182,10,1.8413489866234043,1.0,52
4600,6,1,39290,0.2674135726366458,0.363680715664284,1.8901682904214996,1,2.2677050013340767,1.0,52
4601,6,1,39290,0.2674135726366458,0.363680715664284,1.8901682904214996,2,1.7138654488233738,1.0,52
4602,6,1,39290,0.2674135726366458,0.363680715664284,1.8901682904214996,3,1.572689594360032,1.0,52
4603,6,1,39290,0.2674135726366458,0.363680715664284,1.8901682904214996,4,1.9256092186374136,1.0,52
4604,6,1,39290,0.2674135726366458,0.363680715664284,1.8901682904214996,5,1.1248491051500342,1.0,52
4605,6,1,39290,0.2674135726366458,0.363680715664284,1.8901682904214996,6,1.9649408509867623,1.0,52
4606,6,1,39290,0.2674135726366458,0.363680715664284,1.8901682904214996,7,2.1053201822151726,1.0,52
4607,6,1,39290,0.2674135726366458,0.363680715664284,1.8901682904214996,8,2.2662870386254665,1.0,52
4608,6,1,39290,0.2674135726366458,0.363680715664284,1.8901682904214996,9,1.5270471027852732,1.0,52
4609,6,1,39290,0.2674135726366458,0.363680715664284,1.8901682904214996,10,1.1199909347328398,1.0,52
4610,8,6,11586,0.319784014438211,0.40124775078811786,3.61897615646864,1,0.9382572988086646,0.16666666666666666,52
4611,8,6,11586,0.319784014438211,0.40124775078811786,3.61897615646864,2,1.531028510967414,0.16666666666666666,52
4612,8,6,11586,0.319784014438211,0.40124775078811786,3.61897615646864,3,1.5921199826783523,0.16666666666666666,52
4613,8,6,11586,0.319784014438211,0.40124775078811786,3.61897615646864,4,1.453355275867861,0.16666666666666666,52
4614,8,6,11586,0.319784014438211,0.40124775078811786,3.61897615646864,5,1.0991587462583343,0.16666666666666666,52
4615,8,6,11586,0.319784014438211,0.40124775078811786,3.61897615646864,6,1.4674758011771565,0.16666666666666666,52
4616,8,6,11586,0.319784014438211,0.40124775078811786,3.61897615646864,7,2.1759663919465826,0.16666666666666666,52
4617,8,6,11586,0.319784014438211,0.40124775078811786,3.61897615646864,8,1.2267094640090854,0.16666666666666666,52
4618,8,6,11586,0.319784014438211,0.40124775078811786,3.61897615646864,9,2.217989499764085,0.16666666666666666,52
4619,8,6,11586,0.319784014438211,0.40124775078811786,3.61897615646864,10,0.8864033434450201,0.16666666666666666,52
4620,10,7,31825,0.2510459897326245,0.2903627734283289,3.0127007903626097,1,2.0287312135837863,0.14285714285714285,52
4621,10,7,31825,0.2510459897326245,0.2903627734283289,3.0127007903626097,2,2.1880913075871358,0.14285714285714285,52
4622,10,7,31825,0.2510459897326245,0.2903627734283289,3.0127007903626097,3,1.8784240160094523,0.14285714285714285,52
4623,10,7,31825,0.2510459897326245,0.2903627734283289,3.0127007903626097,4,1.0184358668846092,0.14285714285714285,52
4624,10,7,31825,0.2510459897326245,0.2903627734283289,3.0127007903626097,5,1.7971285105631156,0.14285714285714285,52
4625,10,7,31825,0.2510459897326245,0.2903627734283289,3.0127007903626097,6,2.2426926382374823,0.14285714285714285,52
4626,10,7,31825,0.2510459897326245,0.2903627734283289,3.0127007903626097,7,1.5716194439579858,0.14285714285714285,52
4627,10,7,31825,0.2510459897326245,0.2903627734283289,3.0127007903626097,8,1.5671023136062638,0.14285714285714285,52
4628,10,7,31825,0.2510459897326245,0.2903627734283289,3.0127007903626097,9,1.490782464159376,0.14285714285714285,52
4629,10,7,31825,0.2510459897326245,0.2903627734283289,3.0127007903626097,10,1.2048912203363853,0.14285714285714285,52
4630,12,3,51671,0.5841908733463729,0.6895160041760356,3.667330621048901,1,1.180151587842813,0.3333333333333333,52
4631,12,3,51671,0.5841908733463729,0.6895160041760356,3.667330621048901,2,1.9357122458830065,0.3333333333333333,52
4632,12,3,51671,0.5841908733463729,0.6895160041760356,3.667330621048901,3,0.9978117254319772,0.3333333333333333,52
4633,12,3,51671,0.5841908733463729,0.6895160041760356,3.667330621048901,4,2.237967967131223,0.3333333333333333,52
4634,12,3,51671,0.5841908733463729,0.6895160041760356,3.667330621048901,5,1.719277762284647,0.3333333333333333,52
4635,12,3,51671,0.5841908733463729,0.6895160041760356,3.667330621048901,6,1.4780955188513634,0.3333333333333333,52
4636,12,3,51671,0.5841908733463729,0.6895160041760356,3.667330621048901,7,2.3672783326464515,0.3333333333333333,52
4637,12,3,51671,0.5841908733463729,0.6895160041760356,3.667330621048901,8,1.163215831862895,0.3333333333333333,52
4638,12,3,51671,0.5841908733463729,0.6895160041760356,3.667330621048901,9,1.3899018047485563,0.3333333333333333,52
4639,12,3,51671,0.5841908733463729,0.6895160041760356,3.667330621048901,10,2.2910251207652217,0.3333333333333333,52
4640,14,7,15875,0.467991922306839,0.2712527333360162,2.29406289658726,1,2.200274665211886,0.14285714285714285,52
4641,14,7,15875,0.467991922306839,0.2712527333360162,2.29406289658726,2,0.9947576253543612,0.14285714285714285,52
4642,14,7,15875,0.467991922306839,0.2712527333360162,2.29406289658726,3,2.3380743010083456,0.14285714285714285,52
4643,14,7,15875,0.467991922306839,0.2712527333360162,2.29406289658726,4,1.0157674218931658,0.14285714285714285,52
4644,14,7,15875,0.467991922306839,0.2712527333360162,2.29406289658726,5,1.155678022262368,0.14285714285714285,52
4645,14,7,15875,0.467991922306839,0.2712527333360162,2.29406289658726,6,1.4139499483756512,0.14285714285714285,52
4646,14,7,15875,0.467991922306839,0.2712527333360162,2.29406289658726,7,0.8692215955345172,0.14285714285714285,52
4647,14,7,15875,0.467991922306839,0.2712527333360162,2.29406289658726,8,0.8517167146308252,0.14285714285714285,52
4648,14,7,15875,0.467991922306839,0.2712527333360162,2.29406289658726,9,2.370282527777852,0.14285714285714285,52
4649,14,7,15875,0.467991922306839,0.2712527333360162,2.29406289658726,10,0.8838232227951391,0.14285714285714285,52
4650,16,8,45543,0.5995707007327336,0.2676357726601586,2.3894444804678687,1,0.9048934302343868,0.125,52
4651,16,8,45543,0.5995707007327336,0.2676357726601586,2.3894444804678687,2,1.9849307132470269,0.125,52
4652,16,8,45543,0.5995707007327336,0.2676357726601586,2.3894444804678687,3,1.3055402034724757,0.125,52
4653,16,8,45543,0.5995707007327336,0.2676357726601586,2.3894444804678687,4,1.2956870790606183,0.125,52
4654,16,8,45543,0.5995707007327336,0.2676357726601586,2.3894444804678687,5,2.007141999129768,0.125,52
4655,16,8,45543,0.5995707007327336,0.2676357726601586,2.3894444804678687,6,2.212720374088136,0.125,52
4656,16,8,45543,0.5995707007327336,0.2676357726601586,2.3894444804678687,7,1.738816483148479,0.125,52
4657,16,8,45543,0.5995707007327336,0.2676357726601586,2.3894444804678687,8,0.8056098996813399,0.125,52
4658,16,8,45543,0.5995707007327336,0.2676357726601586,2.3894444804678687,9,1.5066307181979928,0.125,52
4659,16,8,45543,0.5995707007327336,0.2676357726601586,2.3894444804678687,10,0.9197640872137284,0.125,52
4660,18,9,56228,0.4223848870526155,0.34356408395504223,1.8803876879040848,1,2.0743050481086662,0.1111111111111111,52
4661,18,9,56228,0.4223848870526155,0.34356408395504223,1.8803876879040848,2,1.3362415006567203,0.1111111111111111,52
4662,18,9,56228,0.4223848870526155,0.34356408395504223,1.8803876879040848,3,2.1047574538684617,0.1111111111111111,52
4663,18,9,56228,0.4223848870526155,0.34356408395504223,1.8803876879040848,4,1.3298723811657418,0.1111111111111111,52
4664,18,9,56228,0.4223848870526155,0.34356408395504223,1.8803876879040848,5,1.7804867460409113,0.1111111111111111,52
4665,18,9,56228,0.4223848870526155,0.34356408395504223,1.8803876879040848,6,1.3143224488800092,0.1111111111111111,52
4666,18,9,56228,0.4223848870526155,0.34356408395504223,1.8803876879040848,7,0.8968971186082201,0.1111111111111111,52
4667,18,9,56228,0.4223848870526155,0.34356408395504223,1.8803876879040848,8,1.4861722164081157,0.1111111111111111,52
4668,18,9,56228,0.4223848870526155,0.34356408395504223,1.8803876879040848,9,1.7231707056091752,0.1111111111111111,52
4669,18,9,56228,0.4223848870526155,0.34356408395504223,1.8803876879040848,10,1.899928881859967,0.1111111111111111,52
4670,20,10,54001,0.3148292895924515,0.3868850732081341,1.2309717548678014,1,1.313292883806057,0.1,52
4671,20,10,54001,0.3148292895924515,0.3868850732081341,1.2309717548678014,2,2.264716634082033,0.1,52
4672,20,10,54001,0.3148292895924515,0.3868850732081341,1.2309717548678014,3,1.1732487369593632,0.1,52
4673,20,10,54001,0.3148292895924515,0.3868850732081341,1.2309717548678014,4,1.1803687567979373,0.1,52
4674,20,10,54001,0.3148292895924515,0.3868850732081341,1.2309717548678014,5,1.7035054732026529,0.1,52
4675,20,10,54001,0.3148292895924515,0.3868850732081341,1.2309717548678014,6,2.123566990813605,0.1,52
4676,20,10,54001,0.3148292895924515,0.3868850732081341,1.2309717548678014,7,1.5490655991891322,0.1,52
4677,20,10,54001,0.3148292895924515,0.3868850732081341,1.2309717548678014,8,1.252677545628457,0.1,52
4678,20,10,54001,0.3148292895924515,0.3868850732081341,1.2309717548678014,9,2.161668091916339,0.1,52
4679,20,10,54001,0.3148292895924515,0.3868850732081341,1.2309717548678014,10,2.262837118235222,0.1,52
4680,4,1,56445,0.6194902868411857,0.6196727236007726,2.082040075303873,1,1.8053015261566212,1.0,53
4681,4,1,56445,0.6194902868411857,0.6196727236007726,2.082040075303873,2,1.9167534807709317,1.0,53
4682,4,1,56445,0.6194902868411857,0.6196727236007726,2.082040075303873,3,1.2196564278263502,1.0,53
4683,4,1,56445,0.6194902868411857,0.6196727236007726,2.082040075303873,4,2.3835260831999103,1.0,53
4684,4,1,56445,0.6194902868411857,0.6196727236007726,2.082040075303873,5,1.2481162238628731,1.0,53
4685,4,1,56445,0.6194902868411857,0.6196727236007726,2.082040075303873,6,0.8098827005524667,1.0,53
4686,4,1,56445,0.6194902868411857,0.6196727236007726,2.082040075303873,7,0.9396972054693952,1.0,53
4687,4,1,56445,0.6194902868411857,0.6196727236007726,2.082040075303873,8,1.6380183009826617,1.0,53
4688,4,1,56445,0.6194902868411857,0.6196727236007726,2.082040075303873,9,2.37042231728726,1.0,53
4689,4,1,56445,0.6194902868411857,0.6196727236007726,2.082040075303873,10,1.0718429819654889,1.0,53
4690,6,3,15288,0.3002011025026392,0.4811821582955173,1.4614344642448431,1,1.9077504236730392,0.3333333333333333,53
4691,6,3,15288,0.3002011025026392,0.4811821582955173,1.4614344642448431,2,1.1235975376631515,0.3333333333333333,53
4692,6,3,15288,0.3002011025026392,0.4811821582955173,1.4614344642448431,3,2.3888391810163023,0.3333333333333333,53
4693,6,3,15288,0.3002011025026392,0.4811821582955173,1.4614344642448431,4,2.395373243862544,0.3333333333333333,53
4694,6,3,15288,0.3002011025026392,0.4811821582955173,1.4614344642448431,5,1.5386428350283239,0.3333333333333333,53
4695,6,3,15288,0.3002011025026392,0.4811821582955173,1.4614344642448431,6,1.8152665255740308,0.3333333333333333,53
4696,6,3,15288,0.3002011025026392,0.4811821582955173,1.4614344642448431,7,2.1694477627065973,0.3333333333333333,53
4697,6,3,15288,0.3002011025026392,0.4811821582955173,1.4614344642448431,8,1.026968406365672,0.3333333333333333,53
4698,6,3,15288,0.3002011025026392,0.4811821582955173,1.4614344642448431,9,0.8349590783761269,0.3333333333333333,53
4699,6,3,15288,0.3002011025026392,0.4811821582955173,1.4614344642448431,10,1.4740064808420148,0.3333333333333333,53
4700,8,4,14401,0.5112375389199768,0.3983516912156581,3.9827462819338817,1,1.678893515793228,0.25,53
4701,8,4,14401,0.5112375389199768,0.3983516912156581,3.9827462819338817,2,1.2231722348953835,0.25,53
4702,8,4,14401,0.5112375389199768,0.3983516912156581,3.9827462819338817,3,1.1096291988132492,0.25,53
4703,8,4,14401,0.5112375389199768,0.3983516912156581,3.9827462819338817,4,2.254891252228747,0.25,53
4704,8,4,14401,0.5112375389199768,0.3983516912156581,3.9827462819338817,5,1.5804016030508607,0.25,53
4705,8,4,14401,0.5112375389199768,0.3983516912156581,3.9827462819338817,6,1.0138789707835083,0.25,53
4706,8,4,14401,0.5112375389199768,0.3983516912156581,3.9827462819338817,7,1.6215104355623342,0.25,53
4707,8,4,14401,0.5112375389199768,0.3983516912156581,3.9827462819338817,8,1.8495782294448033,0.25,53
4708,8,4,14401,0.5112375389199768,0.3983516912156581,3.9827462819338817,9,1.6292834704113024,0.25,53
4709,8,4,14401,0.5112375389199768,0.3983516912156581,3.9827462819338817,10,1.6812132338116412,0.25,53
4710,10,5,58742,0.5923616506051292,0.6394504971516198,1.4260417302931785,1,1.8960559415116096,0.2,53
4711,10,5,58742,0.5923616506051292,0.6394504971516198,1.4260417302931785,2,1.2965327196963528,0.2,53
4712,10,5,58742,0.5923616506051292,0.6394504971516198,1.4260417302931785,3,1.9019240063002587,0.2,53
4713,10,5,58742,0.5923616506051292,0.6394504971516198,1.4260417302931785,4,2.217792968222573,0.2,53
4714,10,5,58742,0.5923616506051292,0.6394504971516198,1.4260417302931785,5,2.2515612871709623,0.2,53
4715,10,5,58742,0.5923616506051292,0.6394504971516198,1.4260417302931785,6,1.6696538885405248,0.2,53
4716,10,5,58742,0.5923616506051292,0.6394504971516198,1.4260417302931785,7,1.0191242041044215,0.2,53
4717,10,5,58742,0.5923616506051292,0.6394504971516198,1.4260417302931785,8,2.1100525091704463,0.2,53
4718,10,5,58742,0.5923616506051292,0.6394504971516198,1.4260417302931785,9,2.1586239214598018,0.2,53
4719,10,5,58742,0.5923616506051292,0.6394504971516198,1.4260417302931785,10,0.8509252203485014,0.2,53
4720,12,3,26253,0.7159114979069733,0.5635623043641345,2.4366414968484102,1,1.4379372930362702,0.3333333333333333,53
4721,12,3,26253,0.7159114979069733,0.5635623043641345,2.4366414968484102,2,1.0856939015594158,0.3333333333333333,53
4722,12,3,26253,0.7159114979069733,0.5635623043641345,2.4366414968484102,3,2.031061125658564,0.3333333333333333,53
4723,12,3,26253,0.7159114979069733,0.5635623043641345,2.4366414968484102,4,2.1529659954052622,0.3333333333333333,53
4724,12,3,26253,0.7159114979069733,0.5635623043641345,2.4366414968484102,5,1.3853387583198686,0.3333333333333333,53
4725,12,3,26253,0.7159114979069733,0.5635623043641345,2.4366414968484102,6,1.3121274782391628,0.3333333333333333,53
4726,12,3,26253,0.7159114979069733,0.5635623043641345,2.4366414968484102,7,1.1308087570157208,0.3333333333333333,53
4727,12,3,26253,0.7159114979069733,0.5635623043641345,2.4366414968484102,8,1.8727139788255949,0.3333333333333333,53
4728,12,3,26253,0.7159114979069733,0.5635623043641345,2.4366414968484102,9,2.1283087171490878,0.3333333333333333,53
4729,12,3,26253,0.7159114979069733,0.5635623043641345,2.4366414968484102,10,1.0475917734586977,0.3333333333333333,53
4730,14,10,53058,0.5512888409839144,0.6403661004854426,1.7015732662912475,1,1.63385023785086,0.1,53
4731,14,10,53058,0.5512888409839144,0.6403661004854426,1.7015732662912475,2,1.934776320260155,0.1,53
4732,14,10,53058,0.5512888409839144,0.6403661004854426,1.7015732662912475,3,1.0279547553877255,0.1,53
4733,14,10,53058,0.5512888409839144,0.6403661004854426,1.7015732662912475,4,2.277229783294147,0.1,53
4734,14,10,53058,0.5512888409839144,0.6403661004854426,1.7015732662912475,5,0.9786862879596656,0.1,53
4735,14,10,53058,0.5512888409839144,0.6403661004854426,1.7015732662912475,6,1.4020906955731007,0.1,53
4736,14,10,53058,0.5512888409839144,0.6403661004854426,1.7015732662912475,7,0.9715594436573064,0.1,53
4737,14,10,53058,0.5512888409839144,0.6403661004854426,1.7015732662912475,8,2.246537449405828,0.1,53
4738,14,10,53058,0.5512888409839144,0.6403661004854426,1.7015732662912475,9,2.3024910930675877,0.1,53
4739,14,10,53058,0.5512888409839144,0.6403661004854426,1.7015732662912475,10,2.1744745541808355,0.1,53
4740,16,8,4083,0.5396434962014383,0.7270841024933175,3.0979293383531616,1,1.931600523736645,0.125,53
4741,16,8,4083,0.5396434962014383,0.7270841024933175,3.0979293383531616,2,1.6874670609569657,0.125,53
4742,16,8,4083,0.5396434962014383,0.7270841024933175,3.0979293383531616,3,2.2125231035653563,0.125,53
4743,16,8,4083,0.5396434962014383,0.7270841024933175,3.0979293383531616,4,1.1414299382650577,0.125,53
4744,16,8,4083,0.5396434962014383,0.7270841024933175,3.0979293383531616,5,1.6310057419795791,0.125,53
4745,16,8,4083,0.5396434962014383,0.7270841024933175,3.0979293383531616,6,1.118255549697012,0.125,53
4746,16,8,4083,0.5396434962014383,0.7270841024933175,3.0979293383531616,7,0.8375004393475918,0.125,53
4747,16,8,4083,0.5396434962014383,0.7270841024933175,3.0979293383531616,8,2.3253975029132348,0.125,53
4748,16,8,4083,0.5396434962014383,0.7270841024933175,3.0979293383531616,9,2.0578858199087597,0.125,53
4749,16,8,4083,0.5396434962014383,0.7270841024933175,3.0979293383531616,10,0.9213195500825964,0.125,53
4750,18,4,58563,0.4003280861042388,0.4025482906312956,2.511115043463437,1,0.9431225646775484,0.25,53
4751,18,4,58563,0.4003280861042388,0.4025482906312956,2.511115043463437,2,2.0863918313855376,0.25,53
4752,18,4,58563,0.4003280861042388,0.4025482906312956,2.511115043463437,3,2.044298186981109,0.25,53
4753,18,4,58563,0.4003280861042388,0.4025482906312956,2.511115043463437,4,2.159554598325788,0.25,53
4754,18,4,58563,0.4003280861042388,0.4025482906312956,2.511115043463437,5,2.1306559397194214,0.25,53
4755,18,4,58563,0.4003280861042388,0.4025482906312956,2.511115043463437,6,2.3623399850719458,0.25,53
4756,18,4,58563,0.4003280861042388,0.4025482906312956,2.511115043463437,7,1.3655202871146586,0.25,53
4757,18,4,58563,0.4003280861042388,0.4025482906312956,2.511115043463437,8,2.1029384932792423,0.25,53
4758,18,4,58563,0.4003280861042388,0.4025482906312956,2.511115043463437,9,1.887822303920684,0.25,53
4759,18,4,58563,0.4003280861042388,0.4025482906312956,2.511115043463437,10,1.0411819256941677,0.25,53
4760,20,10,2353,0.6165937416946979,0.3755043271943152,2.672031535825168,1,2.2052632049096914,0.1,53
4761,20,10,2353,0.6165937416946979,0.3755043271943152,2.672031535825168,2,0.859981081565617,0.1,53
4762,20,10,2353,0.6165937416946979,0.3755043271943152,2.672031535825168,3,1.0891507196783738,0.1,53
4763,20,10,2353,0.6165937416946979,0.3755043271943152,2.672031535825168,4,1.2051563109774466,0.1,53
4764,20,10,2353,0.6165937416946979,0.3755043271943152,2.672031535825168,5,1.8839040932655515,0.1,53
4765,20,10,2353,0.6165937416946979,0.3755043271943152,2.672031535825168,6,1.1573605217183216,0.1,53
4766,20,10,2353,0.6165937416946979,0.3755043271943152,2.672031535825168,7,1.543974879965848,0.1,53
4767,20,10,2353,0.6165937416946979,0.3755043271943152,2.672031535825168,8,1.5369523141648036,0.1,53
4768,20,10,2353,0.6165937416946979,0.3755043271943152,2.672031535825168,9,2.0827923669855712,0.1,53
4769,20,10,2353,0.6165937416946979,0.3755043271943152,2.672031535825168,10,1.8187413717931595,0.1,53
4770,4,2,13434,0.3963771022444919,0.4783472518747725,2.657919960546143,1,1.6858685728329998,0.5,54
4771,4,2,13434,0.3963771022444919,0.4783472518747725,2.657919960546143,2,1.0999750614851964,0.5,54
4772,4,2,13434,0.3963771022444919,0.4783472518747725,2.657919960546143,3,2.1799050994457723,0.5,54
4773,4,2,13434,0.3963771022444919,0.4783472518747725,2.657919960546143,4,2.2143781743829525,0.5,54
4774,4,2,13434,0.3963771022444919,0.4783472518747725,2.657919960546143,5,1.0804213842308616,0.5,54
4775,4,2,13434,0.3963771022444919,0.4783472518747725,2.657919960546143,6,1.383675225186894,0.5,54
4776,4,2,13434,0.3963771022444919,0.4783472518747725,2.657919960546143,7,1.714155066775581,0.5,54
4777,4,2,13434,0.3963771022444919,0.4783472518747725,2.657919960546143,8,2.3774314303888913,0.5,54
4778,4,2,13434,0.3963771022444919,0.4783472518747725,2.657919960546143,9,1.7648183681166103,0.5,54
4779,4,2,13434,0.3963771022444919,0.4783472518747725,2.657919960546143,10,0.8301142957943215,0.5,54
4780,6,4,40048,0.4817411133648052,0.32459594461514146,1.3460624636062355,1,1.5017822402988246,0.25,54
4781,6,4,40048,0.4817411133648052,0.32459594461514146,1.3460624636062355,2,1.6729787399942546,0.25,54
4782,6,4,40048,0.4817411133648052,0.32459594461514146,1.3460624636062355,3,1.121407863928756,0.25,54
4783,6,4,40048,0.4817411133648052,0.32459594461514146,1.3460624636062355,4,2.056863065984472,0.25,54
4784,6,4,40048,0.4817411133648052,0.32459594461514146,1.3460624636062355,5,2.3046394190639505,0.25,54
4785,6,4,40048,0.4817411133648052,0.32459594461514146,1.3460624636062355,6,2.1943740531875813,0.25,54
4786,6,4,40048,0.4817411133648052,0.32459594461514146,1.3460624636062355,7,1.474741893580472,0.25,54
4787,6,4,40048,0.4817411133648052,0.32459594461514146,1.3460624636062355,8,1.921291785814752,0.25,54
4788,6,4,40048,0.4817411133648052,0.32459594461514146,1.3460624636062355,9,2.18549986026419,0.25,54
4789,6,4,40048,0.4817411133648052,0.32459594461514146,1.3460624636062355,10,1.4100996127928702,0.25,54
4790,8,4,32452,0.4960903950337767,0.7295794896963561,1.1764561556548123,1,1.0611626921344488,0.25,54
4791,8,4,32452,0.4960903950337767,0.7295794896963561,1.1764561556548123,2,1.653405787381586,0.25,54
4792,8,4,32452,0.4960903950337767,0.7295794896963561,1.1764561556548123,3,1.6663842142906102,0.25,54
4793,8,4,32452,0.4960903950337767,0.7295794896963561,1.1764561556548123,4,1.9212503029094032,0.25,54
4794,8,4,32452,0.4960903950337767,0.7295794896963561,1.1764561556548123,5,2.10832306269604,0.25,54
4795,8,4,32452,0.4960903950337767,0.7295794896963561,1.1764561556548123,6,1.2524900631666218,0.25,54
4796,8,4,32452,0.4960903950337767,0.7295794896963561,1.1764561556548123,7,0.9418936168256398,0.25,54
4797,8,4,32452,0.4960903950337767,0.7295794896963561,1.1764561556548123,8,2.008402909454017,0.25,54
4798,8,4,32452,0.4960903950337767,0.7295794896963561,1.1764561556548123,9,0.8004828528026713,0.25,54
4799,8,4,32452,0.4960903950337767,0.7295794896963561,1.1764561556548123,10,1.5059136696414757,0.25,54
4800,10,2,8830,0.4112111711514065,0.4965751332698133,3.6331787695351165,1,0.8450127925275098,0.5,54
4801,10,2,8830,0.4112111711514065,0.4965751332698133,3.6331787695351165,2,1.3347291561006391,0.5,54
4802,10,2,8830,0.4112111711514065,0.4965751332698133,3.6331787695351165,3,2.0188016052991387,0.5,54
4803,10,2,8830,0.4112111711514065,0.4965751332698133,3.6331787695351165,4,1.541423366620818,0.5,54
4804,10,2,8830,0.4112111711514065,0.4965751332698133,3.6331787695351165,5,1.6446061293737706,0.5,54
4805,10,2,8830,0.4112111711514065,0.4965751332698133,3.6331787695351165,6,2.0114910644215405,0.5,54
4806,10,2,8830,0.4112111711514065,0.4965751332698133,3.6331787695351165,7,2.332226251672661,0.5,54
4807,10,2,8830,0.4112111711514065,0.4965751332698133,3.6331787695351165,8,0.8242039977159534,0.5,54
4808,10,2,8830,0.4112111711514065,0.4965751332698133,3.6331787695351165,9,1.8811209456440332,0.5,54
4809,10,2,8830,0.4112111711514065,0.4965751332698133,3.6331787695351165,10,1.7679086534050743,0.5,54
4810,12,6,11187,0.4969951577281045,0.6263119214298156,1.784727308008444,1,2.057230050538036,0.16666666666666666,54
4811,12,6,11187,0.4969951577281045,0.6263119214298156,1.784727308008444,2,1.0208664124311635,0.16666666666666666,54
4812,12,6,11187,0.4969951577281045,0.6263119214298156,1.784727308008444,3,1.2757762134809418,0.16666666666666666,54
4813,12,6,11187,0.4969951577281045,0.6263119214298156,1.784727308008444,4,2.096943796402603,0.16666666666666666,54
4814,12,6,11187,0.4969951577281045,0.6263119214298156,1.784727308008444,5,1.0053297470262428,0.16666666666666666,54
4815,12,6,11187,0.4969951577281045,0.6263119214298156,1.784727308008444,6,1.0975384793361591,0.16666666666666666,54
4816,12,6,11187,0.4969951577281045,0.6263119214298156,1.784727308008444,7,1.8197017519036736,0.16666666666666666,54
4817,12,6,11187,0.4969951577281045,0.6263119214298156,1.784727308008444,8,0.8880456785324669,0.16666666666666666,54
4818,12,6,11187,0.4969951577281045,0.6263119214298156,1.784727308008444,9,1.3226502778385831,0.16666666666666666,54
4819,12,6,11187,0.4969951577281045,0.6263119214298156,1.784727308008444,10,2.3941935094377413,0.16666666666666666,54
4820,14,10,54347,0.3623893669701913,0.3566632193371511,2.8271737241533805,1,1.2284268834331444,0.1,54
